Num_Acc;lum;departement;commune;agglomeration;intersection;meteo;type_collision;lat;long;date
202100002959.0;3;07;07281;1;1;1.0;6.0;44,9399390000;4,8323960000;
202100002960.0;5;75;75116;2;1;1.0;3.0;48,8697840000;2,2716840000;
202100002961.0;1;75;75115;2;4;1.0;3.0;48,8326460000;2,2798410000;
202100002962.0;1;75;75116;2;1;1.0;2.0;48,8352700000;2,2599630000;
202100002963.0;1;75;75120;2;1;1.0;3.0;48,8642570000;2,4132790000;
202100002964.0;5;75;75120;2;2;1.0;3.0;48,8666630000;2,3971070000;
202100002965.0;5;75;75117;2;5;8.0;6.0;48,8873560000;2,3140930000;
202100002966.0;1;75;75116;2;1;1.0;7.0;48,8572230000;2,2373620000;
202100002967.0;1;75;75114;2;1;1.0;6.0;48,8273030000;2,3255610000;
202100002968.0;1;75;75113;2;2;1.0;3.0;48,8358460000;2,3525030000;
202100002969.0;5;75;75110;2;2;1.0;2.0;48,8842800000;2,3646410000;
202100002970.0;1;75;75109;2;1;1.0;2.0;48,8744950000;2,3268480000;
202100002971.0;4;75;75108;2;7;1.0;3.0;48,8666640000;2,3220100000;
202100002972.0;5;75;75104;2;1;1.0;3.0;48,8538160000;2,3564250000;
202100002973.0;1;94;94043;2;3;8.0;3.0;48,8128500000;2,3613300000;
202100002974.0;1;94;94011;2;1;1.0;6.0;48,7679900000;2,4873400000;
202100002975.0;5;94;94028;2;1;1.0;6.0;48,7811271836;2,4368405342;
202100002976.0;5;94;94018;2;2;8.0;6.0;48,8198890000;2,4102040000;
202100002977.0;2;94;94017;2;1;1.0;6.0;48,8093100000;2,5202900000;
202100002978.0;1;93;93073;2;2;1.0;3.0;48,9528600000;2,5859200000;
202100002979.0;5;93;93066;2;7;1.0;6.0;48,9381822047;2,3605809002;
202100002980.0;2;93;93033;2;1;1.0;6.0;48,8594369769;2,5810316204;
202100002981.0;5;93;93077;2;1;1.0;3.0;48,8817600000;2,4961200000;
202100002982.0;5;93;93005;2;9;1.0;3.0;48,9526441386;2,4975117469;
202100002983.0;2;92;92073;2;1;1.0;6.0;48,8624420000;2,2149340000;
202100002984.0;1;92;92044;2;2;2.0;6.0;48,8958183823;2,2830212116;
202100002985.0;5;92;92023;2;1;1.0;3.0;48,7863725453;2,2438073158;
202100002986.0;3;40;40065;1;1;5.0;1.0;43,6107870000; -1,4325140000;
202100002987.0;2;83;83036;2;1;1.0;6.0;43,1807560000;6,5369190000;
202100002988.0;5;74;74112;2;9;5.0;6.0;45,9338750000;6,1193040000;
202100002989.0;1;2B;2B009;1;2;1.0;2.0;42,0888600000;9,5040750000;
202100002990.0;3;79;79285;1;1;5.0;7.0;46,5535190000; -0,3422070000;
202100002991.0;1;79;79008;1;1;5.0;6.0;46,7654710000; -0,3135610000;
202100002992.0;3;79;79013;1;1;1.0;1.0;46,9563850000; -0,4548060000;
202100002993.0;3;2A;2A271;1;1;1.0;1.0;41,9735020000;8,8144760000;
202100002994.0;1;32;32024;1;2;1.0;1.0;43,8458400000;0,4141000000;
202100002995.0;1;49;49176;2;1;9.0;2.0;47,6238640000; -0,7142880000;
202100002996.0;5;41;41106;2;1;1.0;6.0;47,6007460000;2,0318100000;
202100002997.0;3;86;86300;1;6;5.0;7.0;46,6644040000;0,2038530000;
202100002998.0;5;25;25372;2;1;2.0;1.0;47,4578400000;6,5948340000;
202100002999.0;2;44;44005;1;9;1.0;1.0;47,1862420000; -1,9747920000;
202100003000.0;1;15;15140;2;2;1.0;5.0;44,9499330000;2,4054320000;
202100003001.0;1;58;58206;1;1;1.0;7.0;47,3346640000;3,4367900000;
202100003002.0;3;54;54040;2;1;1.0;6.0;48,5055591466;6,8976196626;
202100003003.0;1;72;72051;1;1;1.0;1.0;47,8157720000;0,0706310000;
202100003004.0;3;18;18013;1;2;2.0;3.0;46,7743440000;2,6083380000;
202100003005.0;5;36;36088;2;1;1.0;1.0;46,9432650599;1,9831395149;
202100003006.0;1;07;07001;1;1;1.0;6.0;44,8919080000;4,3910660000;
202100003007.0;2;85;85175;1;1;5.0;1.0;46,5853460000; -1,1522230000;
202100003008.0;1;01;01443;1;1;5.0;6.0;45,9880170000;5,0575520000;
202100003009.0;5;31;31555;1;1;1.0;6.0;43,6594580000;1,4253900000;
202100003010.0;1;987;98738;1;1;1.0;3.0; -17,6409603007; -149,6074073017;
202100003011.0;3;03;03031;1;1;1.0;3.0;46,3849700000;2,6940160000;
202100003012.0;5;987;98738;1;1;1.0;6.0; -17,5767140000; -149,6134690000;
202100003013.0;3;973;97305;1;1;1.0;3.0;4,9776570000; -52,4428940000;
202100003014.0;3;37;37027;2;1;1.0;6.0;47,3179430884;0,9985247254;
202100003015.0;3;77;77415;1;1;1.0;5.0;48,9217770000;3,0062470000;
202100003016.0;3;26;26166;1;1;2.0;6.0;44,7661450000;4,7986220000;
202100003017.0;5;21;21292;2;1;5.0;6.0;47,2422840000;5,2255710000;
202100003018.0;3;10;10269;1;1;1.0;7.0;48,4781420000;4,0546420000;
202100003019.0;3;08;08194;1;1;2.0;6.0;49,6982690000;4,9041560000;
202100003020.0;4;68;68154;2;9;2.0;6.0;47,7707720000;7,3867660000;
202100003021.0;3;54;54063;1;1;8.0;6.0;48,8432010000;5,8445920000;
202100003022.0;1;03;03235;2;3;8.0;6.0;46,2578790000;3,5116180000;
202100003023.0;1;03;03008;1;1;1.0;6.0;46,0308750000;3,5699670000;
202100003024.0;3;74;74082;2;1;5.0;6.0;46,1376400000;6,1602000000;
202100003025.0;1;01;01262;1;1;1.0;6.0;45,9224980000;5,0395650000;
202100003026.0;1;65;65059;2;3;1.0;6.0;43,0659165339;0,1523974165;
202100003027.0;1;64;64422;1;1;1.0;5.0;43,1688790000; -0,6517550000;
202100003028.0;2;33;33397;2;1;1.0;3.0;44,8989150000; -0,4941650000;
202100003029.0;1;85;85009;1;1;1.0;1.0;46,4214550000; -0,8438870000;
202100003030.0;2;59;59034;1;6;8.0;7.0;50,5426990000;3,1009980000;
202100003031.0;1;13;13215;1;1;1.0;6.0;43,3502200000;5,3684500000;
202100003032.0;1;13;13070;1;1;1.0;3.0;43,2857710000;5,5128120000;
202100003033.0;2;13;13005;1;1;1.0;3.0;43,2828600000;5,5780400000;
202100003034.0;5;69;69389;1;1;1.0;2.0;45,7908400000;4,8132800000;
202100003035.0;3;69;69290;1;1;1.0;4.0;45,7104300000;4,9681800000;
202100003036.0;3;57;57672;1;1;1.0;6.0;49,3484200000;6,1618700000;
202100003037.0;1;33;33162;1;1;1.0;4.0;44,8777500000; -0,6306800000;
202100003038.0;1;33;33122;1;1;1.0;2.0;44,7436670000; -0,7056070000;
202100003039.0;1;33;33119;1;1;1.0;4.0;44,8481330000; -0,5032980000;
202100003040.0;5;59;59350;1;1;8.0;6.0;50,6175197426;3,0319154263;
202100003041.0;1;91;91689;1;1;1.0;4.0;48,7491600000;2,3285600000;
202100003042.0;1;91;91136;1;1;1.0;3.0;48,7130000000;2,2794400000;
202100003043.0;3;78;78423;1;1;1.0;5.0;48,7964900000;2,0359700000;
202100003044.0;2;92;92050;1;1;1.0;4.0;48,9171651259;2,2221217125;
202100003045.0;2;92;92025;1;9;1.0;2.0;48,9325519824;2,2491261144;
202100003046.0;5;92;92050;1;1;1.0;4.0;48,9050793362;2,2089654207;
202100003047.0;5;92;92036;1;1;5.0;3.0;48,9367482570;2,2920407186;
202100003048.0;1;92;92072;1;1;1.0;2.0;48,8260941402;2,2225280128;
202100003049.0;2;93;93066;1;1;1.0;2.0;48,9316700000;2,3688200000;
202100003050.0;2;95;95582;1;1;1.0;4.0;48,9631852731;2,2648680210;
202100003051.0;1;95;95582;1;1;1.0;3.0;48,9648800000;2,2698100000;
202100003052.0;3;93;93064;1;1;1.0;2.0;48,8854900000;2,4720700000;
202100003053.0;1;95;95154;1;1;1.0;4.0;49,0449266302;2,5450837612;
202100003054.0;5;94;94028;1;1;1.0;2.0;48,7804800000;2,4409100000;
202100003055.0;2;94;94073;1;1;8.0;4.0;48,7552508127;2,3826869869;
202100003056.0;3;87;87019;1;1;1.0;5.0;45,7730000000;1,3116200000;
202100003057.0;1;85;85194;2;3;1.0;1.0;46,5345400000; -1,7636000000;
202100003058.0;1;988;98818;2;1;2.0;4.0; -22,2784100000;166,4516400000;
202100003059.0;1;974;97416;1;9;1.0;3.0; -21,2930300000;55,4481100000;
202100003060.0;1;974;97416;1;1;1.0;3.0; -21,3007500000;55,4242200000;
202100003061.0;5;973;97302;1;1;2.0;7.0;4,8969230348; -52,3284959794;
202100003062.0;4;973;97302;1;6;2.0;3.0;4,9077637017; -52,3225142956;
202100003063.0;5;69;69386;2;1;1.0;6.0;45,7716065743;4,8408883810;
202100003064.0;1;69;69386;2;3;1.0;3.0;45,7690695827;4,8449760675;
202100003065.0;1;69;69259;1;9;1.0;7.0;45,7208500000;4,8854300000;
202100003066.0;1;972;97213;1;1;1.0;1.0;14,6443096774; -61,0101512074;
202100003067.0;5;69;69382;2;1;1.0;3.0;45,7626900000;4,8381800000;
202100003068.0;1;69;69286;2;1;8.0;6.0;45,8166900000;4,8964800000;
202100003069.0;5;2B;2B033;2;1;1.0;3.0;42,6973800000;9,4490400000;
202100003070.0;5;971;97101;1;1;1.0;6.0;16,2388000000; -61,5223600000;
202100003071.0;1;971;97101;1;1;1.0;4.0;16,3023900000; -61,4947100000;
202100003072.0;1;971;97113;1;1;1.0;6.0;16,2167600000; -61,4328500000;
202100003073.0;2;95;95210;2;1;1.0;1.0;48,9725422840;2,3102603853;
202100003074.0;5;87;87085;2;3;1.0;3.0;45,8331100000;1,2485000000;
202100003075.0;1;87;87085;2;1;1.0;3.0;45,8473600000;1,2585900000;
202100003076.0;1;87;87201;1;1;1.0;6.0;45,8460600000;1,1728200000;
202100003077.0;5;86;86194;2;1;1.0;3.0;46,5775340000;0,3311400000;
202100003078.0;5;81;81004;2;1;1.0;2.0;43,9317700000;2,1658900000;
202100003079.0;1;81;81004;2;3;1.0;3.0;43,9413520000;2,1491310000;
202100003080.0;1;80;80702;1;1;2.0;2.0;49,8526900000;2,3121300000;
202100003081.0;1;80;80021;1;1;2.0;3.0;49,9252834839;2,3200036979;
202100003082.0;1;77;77333;2;9;1.0;6.0;48,2757250000;2,7026850000;
202100003083.0;4;77;77458;2;1;2.0;6.0;48,1854000000;2,7330800000;
202100003084.0;1;76;76351;2;1;1.0;7.0;49,5160800000;0,1694200000;
202100003085.0;1;76;76351;2;2;1.0;3.0;49,5054000000;0,1146000000;
202100003086.0;2;76;76341;2;3;1.0;3.0;49,5128100000;0,1986200000;
202100003087.0;5;71;71270;2;6;1.0;6.0;46,3103400000;4,8346000000;
202100003088.0;5;71;71153;2;1;9.0;6.0;46,7979947614;4,4226547850;
202100003089.0;1;69;69264;2;9;1.0;7.0;45,9968100000;4,7287600000;
202100003090.0;5;69;69264;2;6;1.0;3.0;45,9953000000;4,7206400000;
202100003091.0;5;69;69096;2;1;1.0;6.0;45,6073800000;4,7835700000;
202100003092.0;4;67;67482;2;1;1.0;6.0;48,5710700000;7,7117600000;
202100003093.0;5;67;67482;2;2;1.0;3.0;48,5784200000;7,7312900000;
202100003094.0;5;67;67482;2;1;2.0;3.0;48,5960400000;7,6910100000;
202100003095.0;5;67;67482;2;1;2.0;6.0;48,5886200000;7,7363500000;
202100003096.0;2;67;67482;2;1;2.0;6.0;48,5745500000;7,7381200000;
202100003097.0;1;66;66136;2;1;1.0;6.0;42,6977200000;2,9041900000;
202100003098.0;1;65;65440;2;1;1.0;6.0;43,2321990000;0,0723680000;
202100003099.0;1;65;65440;2;3;1.0;3.0;43,2324500000;0,0663100000;
202100003100.0;1;64;64445;2;2;1.0;1.0;43,3034600000; -0,3570300000;
202100003101.0;1;64;64102;1;1;1.0;7.0;43,4886900000; -1,4912000000;
202100003102.0;5;64;64024;2;1;1.0;1.0;43,5119600000; -1,5270100000;
202100003103.0;5;64;64102;2;1;1.0;5.0;43,4909600000; -1,4540600000;
202100003104.0;1;63;63113;2;1;1.0;7.0;45,7669700000;3,0986000000;
202100003105.0;1;63;63113;2;3;1.0;3.0;45,7642500000;3,1278700000;
202100003106.0;1;63;63113;2;2;1.0;5.0;45,7772500000;3,0785400000;
202100003107.0;1;62;62427;2;1;1.0;7.0;50,4205290000;2,9468470000;
202100003108.0;3;60;60057;2;1;1.0;6.0;49,4127400000;2,1061200000;
202100003109.0;5;59;59426;2;1;1.0;6.0;50,7461880000;3,1576610000;
202100003110.0;5;59;59508;2;1;1.0;3.0;50,7381500000;3,1293100000;
202100003111.0;5;59;59378;2;6;2.0;7.0;50,6624372233;3,0743238330;
202100003112.0;5;59;59569;2;6;8.0;3.0;50,3657300000;3,1176100000;
202100003113.0;2;59;59017;2;1;1.0;6.0;50,6929317434;2,8757873484;
202100003114.0;1;54;54184;2;2;8.0;3.0;48,7006365235;6,2247006297;
202100003115.0;5;51;51454;2;1;1.0;7.0;49,2434449987;4,0157148242;
202100003116.0;4;51;51454;2;2;2.0;7.0;49,2547000000;4,0228100000;
202100003117.0;5;50;50129;2;2;1.0;3.0;49,6465600000; -1,6430400000;
202100003118.0;5;49;49353;2;3;1.0;3.0;47,4431600000; -0,4879200000;
202100003119.0;1;49;49007;2;1;1.0;7.0;47,4960800000; -0,5490800000;
202100003120.0;1;49;49007;2;1;1.0;3.0;47,4911400000; -0,5290600000;
202100003121.0;5;41;41018;2;1;1.0;6.0;47,6101100000;1,3330200000;
202100003122.0;5;41;41295;2;2;1.0;3.0;47,5950500000;1,3891200000;
202100003123.0;1;41;41212;2;6;1.0;2.0;47,5611300000;1,3736700000;
202100003124.0;5;38;38053;2;1;3.0;6.0;45,5941700000;5,2660500000;
202100003125.0;1;37;37122;2;3;1.0;3.0;47,3502107355;0,6731057167;
202100003126.0;3;35;35238;1;1;1.0;2.0;48,0849600000; -1,6993500000;
202100003127.0;3;33;33529;1;1;1.0;2.0;44,6260100000; -1,1584800000;
202100003128.0;2;33;33529;1;6;1.0;2.0;44,6185700000; -1,1255000000;
202100003129.0;1;31;31555;2;1;1.0;6.0;43,5967400000;1,4468200000;
202100003130.0;5;29;29232;1;1;2.0;2.0;47,9798200000; -4,0889500000;
202100003131.0;1;29;29019;2;6;1.0;3.0;48,4097807812; -4,4632011652;
202100003132.0;5;29;29019;2;1;1.0;7.0;48,3937800000; -4,4341100000;
202100003133.0;1;27;27299;1;1;1.0;7.0;49,0520000000;1,1785400000;
202100003134.0;1;27;27229;2;2;8.0;3.0;49,0159500000;1,1656400000;
202100003135.0;1;23;23096;2;1;1.0;6.0;46,1694194549;1,8756794930;
202100003136.0;5;23;23096;2;1;8.0;6.0;46,1770300000;1,8718200000;
202100003137.0;3;22;22187;1;2;1.0;3.0;48,5420640282; -2,8348132968;
202100003138.0;1;22;22106;2;1;1.0;6.0;48,4966750000; -2,7293250000;
202100003139.0;1;18;18279;2;9;8.0;3.0;47,2359866162;2,0609790136;
202100003140.0;5;14;14220;2;1;1.0;7.0;49,3562600000;0,0691600000;
202100003141.0;5;14;14366;2;1;3.0;3.0;49,1512000000;0,2243400000;
202100003142.0;1;14;14437;2;1;1.0;4.0;49,1842000000; -0,3275000000;
202100003143.0;5;13;13208;2;3;1.0;3.0;43,2810000000;5,3893000000;
202100003144.0;1;13;13205;2;1;1.0;3.0;43,2937200000;5,3896100000;
202100003145.0;2;11;11262;2;3;1.0;6.0;43,1822600000;3,0042900000;
202100003146.0;1;11;11069;2;2;1.0;3.0;43,2134000000;2,3543000000;
202100003147.0;1;09;09122;1;1;1.0;4.0;42,9499140000;1,6251460000;
202100003148.0;1;07;07019;1;2;1.0;3.0;44,6290000000;4,3806000000;
202100003149.0;1;06;06069;1;1;1.0;1.0;43,6260640000;6,9144530000;
202100003150.0;1;06;06027;2;1;1.0;6.0;43,6628310000;7,1317260000;
202100003151.0;5;05;05061;2;1;1.0;2.0;44,5557000000;6,0722800000;
202100003152.0;1;04;04112;2;1;1.0;4.0;43,8243300000;5,7846400000;
202100003153.0;1;01;01053;2;2;1.0;3.0;46,2006000000;5,2223260000;
202100003154.0;5;75;75113;2;5;2.0;6.0;48,8260900000;2,3601180000;
202100003155.0;5;75;75110;2;5;1.0;6.0;48,8717410000;2,3678080000;
202100003156.0;1;75;75105;2;1;8.0;2.0;48,8437180000;2,3423320000;
202100003157.0;5;75;75119;2;7;1.0;2.0;48,8780170000;2,3706870000;
202100003158.0;1;75;75116;2;1;1.0;3.0;48,8498780000;2,2683050000;
202100003159.0;5;75;75115;2;1;1.0;3.0;48,8281210000;2,3037310000;
202100003160.0;1;75;75115;2;1;1.0;6.0;48,8365460000;2,2950000000;
202100003161.0;1;75;75112;2;1;8.0;6.0;48,8294110000;2,3874320000;
202100003162.0;5;75;75108;2;4;1.0;2.0;48,8650430000;2,3161080000;
202100003163.0;5;75;75103;2;2;1.0;3.0;48,8564840000;2,3643520000;
202100003164.0;5;94;94078;2;2;1.0;3.0;48,7355950000;2,4468520000;
202100003165.0;1;94;94041;2;1;2.0;7.0;48,8157200000;2,3765100000;
202100003166.0;1;94;94065;2;1;1.0;2.0;48,7538000000;2,3644500000;
202100003167.0;1;94;94017;2;1;2.0;3.0;48,8086900000;2,5206100000;
202100003168.0;5;94;94002;1;1;1.0;6.0;48,7915290000;2,4256250000;
202100003169.0;1;93;93066;2;1;8.0;6.0;48,9403476658;2,3569670320;
202100003170.0;5;93;93066;2;1;1.0;1.0;48,9479820000;2,3573050000;
202100003171.0;5;93;93050;2;1;1.0;1.0;48,8620627921;2,5402658907;
202100003172.0;5;93;93048;2;1;2.0;1.0;48,8702673445;2,4467545705;
202100003173.0;1;92;92036;2;3;1.0;6.0;48,9344775735;2,3208644986;
202100003174.0;1;92;92036;2;2;1.0;3.0;48,9358413218;2,2797060013;
202100003175.0;5;92;92023;2;6;2.0;6.0;48,8032237186;2,2568589449;
202100003176.0;1;92;92012;2;1;1.0;2.0;48,8279610000;2,2399890000;
202100003177.0;1;92;92002;2;1;1.0;6.0;48,7505850000;2,2970770000;
202100003178.0;1;49;49063;1;1;1.0;6.0;47,3305260000; -0,7995610000;
202100003179.0;1;26;26131;2;1;1.0;6.0;44,5654220000;5,0149880000;
202100003180.0;3;91;91001;1;3;1.0;3.0;48,3485870000;2,1768680000;
202100003181.0;2;49;49220;1;1;5.0;6.0;47,6838520000; -0,3178310000;
202100003182.0;1;974;97422;2;3;1.0;1.0; -21,2543270000;55,5223490000;
202100003183.0;5;68;68315;2;2;1.0;6.0;47,8888410000;7,2271930000;
202100003184.0;1;30;30174;2;1;1.0;6.0;44,0286240000;4,3786970000;
202100003185.0;3;62;62075;1;1;9.0;6.0;50,7073160000;1,6751460000;
202100003186.0;2;77;77242;1;2;8.0;3.0;48,4870460000;3,2124770000;
202100003187.0;1;82;82087;1;1;5.0;3.0;44,1574240000;1,2116930000;
202100003188.0;5;61;61145;2;3;1.0;3.0;48,5901920000; -0,6459890000;
202100003189.0;5;25;25627;2;1;1.0;6.0;46,9027310000;6,0449370000;
202100003190.0;1;03;03033;1;2;5.0;1.0;46,1881200000;3,4871300000;
202100003191.0;3;15;15063;1;1;1.0;1.0;45,1490180000;2,3885390000;
202100003192.0;3;72;72330;1;1;1.0;2.0;47,6261710000;0,0651510000;
202100003193.0;1;06;06079;2;1;1.0;6.0;43,5268200000;6,9453170000;
202100003194.0;1;83;83095;1;1;1.0;6.0;43,5606103234;6,0299170017;
202100003195.0;3;60;60485;1;1;1.0;6.0;49,6095790000;2,1666310000;
202100003196.0;3;10;10017;1;1;8.0;6.0;48,4758800000;4,4193310000;
202100003197.0;2;21;21050;1;1;9.0;3.0;46,9754830000;4,6737380000;
202100003198.0;4;973;97307;2;3;1.0;5.0;4,8760890000; -52,3372360000;
202100003199.0;2;74;74081;2;1;5.0;3.0;46,0670130000;6,5735330000;
202100003200.0;3;69;69242;1;1;1.0;5.0;46,1194900000;4,7635100000;
202100003201.0;3;60;60424;1;1;1.0;2.0;49,4650630000;2,7070030000;
202100003202.0;1;987;98748;1;1;1.0;7.0; -17,8515636081; -149,2589509115;
202100003203.0;5;77;77148;2;2;1.0;3.0;49,0899790000;3,0762520000;
202100003204.0;1;83;83053;1;1;9.0;7.0;43,1578393084;5,8444154263;
202100003205.0;1;04;04143;1;3;1.0;3.0;43,9236390000;5,9065410000;
202100003206.0;1;89;89257;2;1;1.0;1.0;47,9597120000;3,5049120000;
202100003207.0;5;68;68247;2;1;8.0;1.0;47,9050520000;6,9747250000;
202100003208.0;1;38;38556;1;3;1.0;7.0;45,3851510000;4,8679660000;
202100003209.0;3;69;69009;2;9;5.0;6.0;45,9453070000;4,7144120000;
202100003210.0;1;09;09160;2;1;1.0;6.0;42,9277560000;1,8414870000;
202100003211.0;5;16;16199;2;1;1.0;2.0;45,6615980000;0,2197250000;
202100003212.0;1;33;33060;1;1;1.0;7.0;44,5626190000; -0,3428510000;
202100003213.0;1;22;22260;1;1;4.0;7.0;48,2334780000; -2,9060130000;
202100003214.0;1;13;13117;1;1;1.0;2.0;43,4387600000;5,2507500000;
202100003215.0;1;69;69199;1;1;1.0;2.0;45,7164377192;4,8497235775;
202100003216.0;1;42;42110;1;9;2.0;3.0;45,4948000000;4,5546200000;
202100003217.0;1;33;33063;1;1;1.0;2.0;44,8825930000; -0,5506540000;
202100003218.0;1;33;33096;1;1;1.0;3.0;44,8921690000; -0,5008940000;
202100003219.0;3;91;91286;1;1;1.0;2.0;48,6491200000;2,3853500000;
202100003220.0;3;94;94016;1;1;1.0;2.0;48,7923500000;2,3442800000;
202100003221.0;3;91;91064;1;1;1.0;7.0;48,7497380000;2,2208040000;
202100003222.0;3;91;91064;1;1;1.0;6.0;48,7512380000;2,2224350000;
202100003223.0;1;78;78043;1;1;1.0;3.0;48,8306340000;2,0819710000;
202100003224.0;1;78;78208;1;1;1.0;2.0;48,7999880000;1,9816980000;
202100003225.0;3;93;93066;1;1;1.0;3.0;48,9248400000;2,3406400000;
202100003226.0;3;95;95394;1;1;1.0;6.0;49,0531608871;2,1747779846;
202100003227.0;4;93;93066;1;1;2.0;2.0;48,9271100000;2,3571000000;
202100003228.0;3;94;94022;1;1;1.0;2.0;48,7765700000;2,4212200000;
202100003229.0;1;77;77514;1;1;1.0;2.0;48,9365174885;2,6281422578;
202100003230.0;4;973;97302;2;1;2.0;3.0;4,9341957304; -52,2990503311;
202100003231.0;5;69;69386;2;2;1.0;3.0;45,7714100000;4,8432500000;
202100003232.0;5;69;69259;2;1;1.0;4.0;45,7186000000;4,8746300000;
202100003233.0;5;972;97213;1;6;1.0;5.0;14,5983980000; -61,0009040000;
202100003234.0;5;2B;2B033;2;1;1.0;5.0;42,6997100000;9,4520500000;
202100003235.0;1;2A;2A004;2;1;1.0;6.0;41,9286500000;8,7388100000;
202100003236.0;5;83;83069;2;1;1.0;6.0;43,0819600000;6,1186200000;
202100003237.0;3;83;83069;1;9;1.0;3.0;43,1725600000;6,1179900000;
202100003238.0;5;83;83069;1;1;1.0;2.0;43,1151967179;6,1376452446;
202100003239.0;2;83;83050;2;3;1.0;3.0;43,5281300000;6,4809400000;
202100003240.0;3;81;81004;1;1;8.0;7.0;43,9173520000;2,1645760000;
202100003241.0;3;77;77186;1;3;1.0;6.0;48,3696300000;2,7215700000;
202100003242.0;5;76;76540;2;3;1.0;3.0;49,4456600000;1,0619000000;
202100003243.0;5;69;69266;2;1;1.0;3.0;45,7498325890;4,9126052856;
202100003244.0;1;69;69275;2;3;1.0;3.0;45,7634300000;4,9406400000;
202100003245.0;2;62;62548;2;1;2.0;6.0;50,9477970000;1,9488170000;
202100003246.0;2;37;37261;2;1;8.0;2.0;47,3894121592;0,6839002669;
202100003247.0;3;35;35238;1;1;1.0;4.0;48,1262110000; -1,7149470000;
202100003248.0;5;35;35238;1;1;1.0;4.0;48,1240970000; -1,7176150000;
202100003249.0;3;35;35281;1;1;2.0;2.0;48,0861100000; -1,7000000000;
202100003250.0;1;34;34003;2;6;1.0;6.0;43,3267400000;3,4817200000;
202100003251.0;1;33;33009;2;2;1.0;7.0;44,6627500000; -1,1758300000;
202100003252.0;1;29;29019;2;6;1.0;3.0;48,3981004100; -4,4650732300;
202100003253.0;3;26;26362;1;1;1.0;6.0;44,9457250000;4,9436210000;
202100003254.0;5;25;25056;2;1;1.0;6.0;47,2430200000;5,9958700000;
202100003255.0;1;13;13209;2;1;1.0;1.0;43,2458675037;5,4171708921;
202100003256.0;1;13;13210;2;1;1.0;3.0;43,2745252869;5,4243916481;
202100003257.0;5;06;06069;2;1;1.0;6.0;43,6430640000;6,9565870000;
202100003258.0;5;75;75118;2;1;1.0;5.0;48,9006950000;2,3657050000;
202100003259.0;2;75;75118;2;5;2.0;3.0;48,8883450000;2,3480140000;
202100003260.0;1;75;75117;2;1;1.0;6.0;48,8867060000;2,2889610000;
202100003261.0;5;75;75116;2;7;2.0;2.0;48,8731460000;2,2951360000;
202100003262.0;5;75;75113;2;2;2.0;3.0;48,8349490000;2,3449960000;
202100003263.0;1;75;75112;2;1;2.0;7.0;48,8287570000;2,3875640000;
202100003264.0;5;75;75109;2;3;8.0;6.0;48,8769190000;2,3342390000;
202100003265.0;5;75;75108;2;2;2.0;3.0;48,8728580000;2,3107740000;
202100003266.0;5;75;75107;2;2;2.0;3.0;48,8572550000;2,3099300000;
202100003267.0;1;75;75102;2;2;1.0;6.0;48,8677740000;2,3455500000;
202100003268.0;2;93;93064;2;1;2.0;6.0;48,8783500000;2,4908600000;
202100003269.0;1;93;93077;2;1;8.0;3.0;48,8922469110;2,5051724911;
202100003270.0;1;93;93031;2;1;2.0;5.0;48,9480000000;2,3387200000;
202100003271.0;1;92;92076;2;2;1.0;3.0;48,8373498484;2,1526953578;
202100003272.0;5;92;92051;2;3;1.0;3.0;48,8814084651;2,2712731361;
202100003273.0;5;92;92026;2;1;2.0;6.0;48,8962300000;2,2402600000;
202100003274.0;1;92;92024;2;1;2.0;3.0;48,9123230927;2,3112970591;
202100003275.0;5;972;97218;2;1;2.0;6.0;14,7801320000; -61,1362870000;
202100003276.0;2;83;83004;1;1;1.0;3.0;43,4458110000;6,4702980000;
202100003277.0;1;06;06064;2;1;1.0;6.0;43,7620710000;7,1755310000;
202100003278.0;3;60;60027;1;2;2.0;1.0;49,2307280000;2,8106980000;
202100003279.0;3;87;87201;1;1;1.0;3.0;45,8598230000;1,1401860000;
202100003280.0;3;57;57169;1;1;5.0;6.0;48,7367200000;7,2395610000;
202100003281.0;2;56;56222;1;1;8.0;4.0;47,7986420000; -2,7293190000;
202100003282.0;1;79;79174;2;3;1.0;1.0;46,2227810000; -0,1392710000;
202100003283.0;1;2A;2A006;1;1;1.0;3.0;41,9772350000;8,7798460000;
202100003284.0;5;11;11304;2;1;1.0;6.0;42,8738920000;2,1826800000;
202100003285.0;1;12;12264;1;3;1.0;3.0;44,4161240000;2,6517790000;
202100003286.0;1;44;44186;1;1;2.0;1.0;47,0932080000; -1,7960930000;
202100003287.0;1;31;31232;2;1;7.0;6.0;43,7694130000;1,2952710000;
202100003288.0;1;02;02746;1;9;2.0;3.0;49,6747480000;3,3494510000;
202100003289.0;3;03;03274;1;1;5.0;6.0;46,3675570000;3,6388130000;
202100003290.0;1;01;01034;1;3;1.0;3.0;45,7507710000;5,7072660000;
202100003291.0;1;01;01268;1;1;1.0;6.0;45,6353690000;5,6404230000;
202100003292.0;1;14;14654;1;1;1.0;6.0;49,0575430000; -0,0077780000;
202100003293.0;5;50;50003;2;1;1.0;7.0;49,0515500000; -1,6005710000;
202100003294.0;3;83;83039;1;1;9.0;1.0;43,5086740000;6,0182550000;
202100003295.0;5;53;53094;1;1;2.0;7.0;47,9985570000; -0,7345820000;
202100003296.0;3;04;04164;1;1;1.0;7.0;44,0124170000;5,8154150000;
