Num_Acc,id_vehicule,num_veh,catv,obs,obsm,motor
202200020878,776850,A01,99,2,0,1
202200020879,776849,A01,7,2,0,1
202200020880,776846,A01,7,0,1,1
202200020881,776847,B01,7,0,9,1
202200020881,776848,A01,50,0,2,3
202200020882,776845,A01,7,0,1,1
202200020883,776843,B01,7,0,9,1
202200020883,776844,C01,50,0,2,3
202200020884,776841,A01,7,0,2,1
202200020884,776842,B01,7,0,2,1
202200020885,776840,A01,10,9,0,1
202200020886,776838,A01,7,0,1,1
202200020887,776835,A01,30,0,2,1
202200020887,776837,B01,7,0,2,1
202200020888,776836,A01,33,0,2,1
202200020888,776839,B01,7,0,9,1
202200020889,776833,A01,10,0,2,1
202200020889,776834,B01,7,13,0,1
202200020890,776832,A01,7,13,0,0
202200020891,776830,A01,7,8,0,1
202200020892,776829,A01,21,0,2,0
202200020892,776831,B01,7,0,2,1
202200020893,776823,E01,7,0,2,1
202200020893,776825,D01,7,0,2,2
202200020893,776826,C01,7,0,2,1
202200020893,776827,B01,7,0,2,1
202200020893,776828,A01,7,0,0,1
202200020894,776824,A01,7,6,1,1
202200020895,776816,A01,7,0,2,1
202200020895,776819,B01,15,0,2,1
202200020895,776821,C01,7,0,2,2
202200020896,776813,A01,7,0,1,1
202200020897,776810,A01,7,15,2,1
202200020898,776806,A01,7,3,0,1
202200020899,776805,B01,33,0,2,1
202200020899,776807,A01,7,0,2,1
202200020900,776801,B01,2,0,2,1
202200020900,776802,A01,7,0,2,1
202200020901,776797,A01,7,0,2,1
202200020901,776799,B01,7,4,2,1
202200020901,776800,C01,7,0,2,0
202200020902,776796,B01,7,0,2,1
202200020902,776798,A01,7,0,2,1
202200020903,776795,A01,10,13,0,1
202200020904,776794,A01,7,0,1,1
202200020905,776790,A01,10,0,2,1
202200020905,776792,B01,7,0,2,1
202200020905,776793,C01,7,0,0,1
202200020906,776789,A01,7,0,2,2
202200020906,776791,B01,33,0,2,1
202200020907,776786,A01,33,14,0,1
202200020908,776784,D01,15,0,2,1
202200020908,776785,C01,7,0,2,1
202200020908,776787,B01,7,0,2,1
202200020908,776788,A01,15,0,2,1
202200020909,776781,B01,7,0,0,1
202200020909,776782,A01,7,0,2,1
202200020910,776780,A01,10,0,2,0
202200020910,776783,B01,10,0,2,0
202200020911,776777,A01,7,0,2,1
202200020911,776779,B01,33,0,2,1
202200020912,776776,A01,7,13,0,1
202200020913,776775,A01,7,0,1,1
202200020914,776773,B01,17,0,0,1
202200020914,776774,A01,7,0,2,1
202200020915,776770,B01,7,4,2,1
202200020915,776771,A01,7,0,2,1
202200020916,776769,B01,2,0,2,1
202200020916,776772,A01,7,0,2,3
202200020917,776768,A01,37,0,1,1
202200020918,776765,A01,7,0,2,1
202200020918,776767,B01,33,0,2,1
202200020919,776766,A01,7,0,1,1
202200020920,776764,A01,7,3,0,2
202200020921,776761,A01,7,0,2,1
202200020921,776762,B01,7,0,2,1
202200020922,776763,A01,7,0,1,1
202200020923,776757,B01,10,0,2,1
202200020923,776759,A01,7,1,0,1
202200020924,776758,A01,30,0,2,1
202200020924,776760,B01,7,8,2,1
202200020925,776753,A01,7,0,2,1
202200020925,776754,B01,7,0,2,1
202200020925,776755,C01,15,0,2,1
202200020925,776756,D01,15,1,0,1
202200020926,776751,A01,10,0,2,1
202200020926,776752,B01,7,3,0,1
202200020927,776749,B01,7,0,2,1
202200020927,776750,A01,7,0,2,1
202200020928,776745,A01,31,0,2,1
202200020928,776746,B01,7,0,2,1
202200020929,776747,B01,10,0,2,1
202200020929,776748,A01,10,0,2,1
202200020930,776744,A01,7,2,0,1
202200020931,776743,A01,7,0,1,1
202200020932,776742,A01,10,2,0,1
202200020933,776740,A01,10,0,1,1
202200020934,776739,B01,10,0,2,1
202200020934,776741,A01,7,0,2,1
202200020935,776738,A01,10,2,0,1
202200020936,776737,A01,7,8,0,1
202200020937,776736,A01,38,0,1,1
202200020938,776732,B01,33,0,2,1
202200020938,776734,A01,2,0,2,1
202200020939,776728,B01,7,0,2,1
202200020939,776730,A01,2,0,2,1
202200020940,776729,D01,7,0,2,1
202200020940,776731,C01,7,0,2,1
202200020940,776733,B01,7,0,2,1
202200020940,776735,A01,7,0,2,1
202200020941,776727,A01,7,0,0,1
202200020942,776723,B01,7,0,2,1
202200020942,776726,A01,7,0,2,1
202200020943,776724,A01,7,10,0,1
202200020944,776722,A01,10,0,2,1
202200020944,776725,B01,7,0,0,1
202200020945,776719,A01,7,0,1,1
202200020946,776717,C01,7,0,2,1
202200020946,776720,B01,7,4,2,1
202200020946,776721,A01,7,0,2,3
202200020947,776716,A01,7,0,0,1
202200020947,776718,B01,7,0,0,1
202200020948,776715,A01,10,0,1,1
202200020949,776712,A01,10,0,2,1
202200020949,776714,B01,15,0,2,1
202200020950,776713,A01,7,6,0,1
202200020951,776711,A01,33,9,0,1
202200020952,776710,A01,7,4,0,1
202200020953,776709,A01,1,12,0,5
202200020954,776704,A01,10,0,2,1
202200020954,776706,B01,33,0,2,1
202200020955,776703,A01,7,0,2,1
202200020955,776705,B01,33,0,2,1
202200020955,776707,C01,7,0,2,2
202200020956,776700,A01,32,3,0,1
202200020957,776701,A01,7,1,0,1
202200020957,776702,B01,7,1,2,1
202200020958,776697,B01,13,0,2,1
202200020958,776699,A01,33,0,2,1
202200020959,776692,B01,10,0,2,1
202200020959,776695,A01,80,0,2,3
202200020960,776691,A01,7,0,2,1
202200020960,776694,B01,7,0,2,1
202200020960,776696,C01,7,0,2,1
202200020960,776698,D01,7,0,2,3
202200020961,776690,A01,7,0,2,1
202200020961,776693,B01,32,0,2,1
202200020962,776687,A01,33,0,2,0
202200020962,776689,B01,7,0,9,1
202200020963,776686,B01,99,2,2,1
202200020963,776688,A01,7,0,2,1
202200020964,776683,A01,7,9,0,1
202200020965,776681,A01,7,0,2,1
202200020965,776684,B01,7,0,2,1
202200020965,776685,C01,7,0,2,1
202200020966,776682,A01,7,0,1,2
202200020967,776680,A01,7,0,1,1
202200020968,776678,A01,7,0,2,1
202200020968,776679,B01,33,0,2,1
202200020969,776677,A01,7,3,0,1
202200020970,776676,A01,7,0,1,1
202200020971,776674,B01,10,0,2,1
202200020971,776675,A01,7,0,2,1
202200020972,776671,A01,7,0,1,1
202200020973,776672,B01,7,0,0,1
202200020973,776673,A01,7,0,2,1
202200020974,776666,C01,7,0,2,1
202200020974,776668,B01,7,0,0,1
202200020974,776669,A01,7,2,0,1
202200020975,776663,A01,7,2,0,1
202200020976,776664,A01,7,0,2,1
202200020976,776667,B01,33,0,2,1
202200020977,776665,B01,10,0,2,1
202200020977,776670,A01,30,6,2,1
202200020978,776662,A01,7,0,1,1
202200020979,776660,A01,31,0,2,1
202200020979,776661,B01,10,0,2,1
202200020980,776657,A01,7,7,2,1
202200020980,776659,B01,7,0,2,1
202200020981,776656,A01,7,0,1,1
202200020982,776658,A01,7,0,1,1
202200020983,776655,A01,7,2,0,1
202200020984,776654,A01,7,0,0,1
202200020985,776651,A01,7,0,2,1
202200020985,776653,B01,7,0,2,1
202200020986,776652,A01,7,8,0,1
202200020987,776650,A01,7,0,1,1
202200020988,776648,A01,7,0,1,1
202200020989,776647,B01,2,0,2,1
202200020989,776649,A01,32,0,2,1
202200020990,776645,A01,7,0,1,1
202200020991,776646,A01,10,0,1,1
202200020992,776643,B01,10,0,2,1
202200020992,776644,A01,7,0,2,1
202200020993,776641,B01,7,0,2,1
202200020993,776642,A01,7,0,2,1
202200020994,776639,A01,7,0,1,1
202200020995,776640,A01,7,0,1,1
202200020996,776638,A01,7,0,1,1
202200020997,776635,B01,39,0,0,3
202200020997,776637,A01,7,14,4,1
202200020998,776632,B01,7,0,0,1
202200020998,776634,A01,7,0,0,1
202200020999,776631,A01,7,3,0,1
202200021000,776633,A01,7,0,2,1
202200021000,776636,B01,33,0,2,1
202200021001,776629,B01,7,0,2,1
202200021001,776630,A01,7,0,2,1
202200021002,776628,A01,30,0,0,1
202200021003,776626,B01,1,0,2,5
202200021003,776627,A01,7,0,2,1
202200021004,776625,A01,32,0,0,1
202200021005,776624,A01,7,0,1,1
202200021006,776622,A01,7,8,0,1
202200021007,776621,B01,10,0,2,1
202200021007,776623,A01,30,0,2,1
202200021008,776620,A01,7,0,1,1
202200021009,776618,B01,1,0,2,0
202200021009,776619,A01,7,0,2,0
202200021010,776615,C01,15,0,2,1
202200021010,776616,B01,15,0,2,1
202200021010,776617,A01,7,0,2,1
202200021011,776613,A01,7,2,0,1
202200021012,776612,B01,7,0,2,1
202200021012,776614,A01,7,0,2,2
202200021013,776610,B01,10,0,2,1
202200021013,776611,A01,33,0,0,1
202200021014,776609,A01,30,0,1,1
202200021015,776608,A01,7,13,0,1
202200021016,776607,A01,7,7,0,1
202200021017,776606,A01,2,0,0,1
202200021018,776602,A01,7,0,2,1
202200021018,776604,B01,2,0,2,1
202200021019,776603,A01,10,0,2,1
202200021019,776605,B01,33,0,2,1
202200021020,776598,B01,7,0,2,1
202200021020,776599,A01,50,0,2,3
202200021021,776596,A01,7,0,2,1
202200021021,776597,B01,2,0,2,1
202200021022,776593,A01,7,0,1,1
202200021023,776592,A01,7,0,2,1
202200021023,776594,B01,7,0,2,1
202200021023,776595,C01,10,0,2,1
202200021024,776591,A01,7,8,0,1
202200021025,776590,A01,7,0,1,1
202200021026,776589,A01,7,0,1,1
202200021027,776586,A01,7,0,2,1
202200021027,776588,B01,50,0,2,3
202200021028,776587,A01,7,0,1,1
202200021029,776585,A01,7,15,0,1
202200021030,776581,A01,7,0,2,3
202200021030,776583,B01,7,0,2,1
202200021031,776582,B01,7,0,2,1
202200021031,776584,A01,31,0,2,1
202200021032,776579,A01,7,0,0,1
202200021032,776580,B01,7,0,2,1
202200021033,776577,A01,7,0,2,1
202200021033,776578,B01,50,0,2,3
202200021034,776573,B01,33,0,2,6
202200021034,776575,A01,7,0,2,0
202200021035,776574,A01,7,0,1,1
202200021036,776570,A01,7,0,2,1
202200021036,776572,B01,7,0,2,1
202200021037,776571,A01,7,0,1,1
202200021038,776569,A01,7,0,0,1
202200021039,776565,B01,7,0,2,1
202200021039,776567,A01,7,0,2,1
202200021040,776566,A01,7,0,2,1
202200021040,776568,B01,30,0,2,1
202200021041,776564,A01,7,4,0,1
202200021042,776563,A01,7,0,1,1
202200021043,776557,A01,7,0,2,1
202200021043,776558,B01,7,0,2,1
202200021043,776560,C01,7,0,2,1
202200021043,776561,D01,7,0,2,1
202200021043,776562,E01,10,0,2,1
202200021044,776554,A01,7,0,1,1
202200021044,776555,B01,7,0,2,1
202200021045,776556,B01,7,0,2,1
202200021045,776559,A01,10,0,2,1
202200021046,776553,A01,33,0,0,1
202200021047,776549,A01,7,0,2,1
202200021047,776551,B01,7,0,2,1
202200021048,776550,B01,1,1,0,5
202200021048,776552,A01,7,0,2,1
202200021049,776545,B01,30,0,2,1
202200021049,776547,A01,7,0,2,1
202200021050,776543,A01,7,0,2,1
202200021050,776544,B01,10,0,2,1
202200021050,776546,C01,7,14,0,1
202200021050,776548,D01,7,14,0,1
202200021051,776541,B01,7,0,2,2
202200021051,776542,A01,7,0,2,1
202200021052,776540,A01,30,0,1,6
202200021053,776539,A01,7,4,0,1
202200021054,776537,B01,30,0,2,1
202200021054,776538,A01,7,0,2,1
202200021055,776535,B01,7,0,2,1
202200021055,776536,A01,7,0,2,1
202200021056,776534,A01,7,5,0,1
202200021057,776531,B01,7,0,2,1
202200021057,776532,A01,7,0,2,1
202200021058,776530,A01,7,13,0,1
202200021059,776529,A01,7,0,2,1
202200021059,776533,B01,7,0,1,1
202200021060,776524,D01,7,0,2,1
202200021060,776525,C01,7,0,2,1
202200021060,776527,B01,7,0,2,1
202200021060,776528,A01,7,0,2,1
202200021061,776523,B01,7,0,2,1
202200021061,776526,A01,1,0,2,5
202200021062,776522,A01,7,4,0,1
202200021063,776521,A01,7,0,1,1
202200021064,776519,B01,7,0,2,0
202200021064,776520,A01,7,0,2,1
202200021065,776516,B01,10,0,2,1
202200021065,776517,A01,7,0,2,3
202200021066,776515,A01,7,0,2,0
202200021066,776518,B01,50,0,2,3
202200021067,776513,B01,7,0,2,1
202200021067,776514,A01,10,0,2,1
202200021068,776511,B01,7,0,2,1
202200021068,776512,A01,7,0,2,1
202200021069,776504,A01,33,0,2,1
202200021069,776506,B01,7,0,2,1
202200021070,776503,A01,7,0,2,1
202200021070,776505,B01,10,0,2,1
202200021070,776507,C01,10,0,2,1
202200021070,776508,D01,10,0,2,1
202200021070,776509,E01,10,0,2,1
202200021070,776510,F01,7,0,2,1
202200021071,776499,A01,7,0,9,1
202200021071,776501,B01,7,0,9,1
202200021072,776500,A01,7,0,9,1
202200021072,776502,B01,80,0,2,3
202200021073,776497,Z01,99,0,1,0
202200021074,776496,B01,7,0,2,1
202200021074,776498,A01,7,0,2,1
202200021075,776492,A01,7,0,2,1
202200021075,776494,B01,32,0,2,1
202200021076,776493,B01,7,0,2,1
202200021076,776495,A01,7,0,2,1
202200021077,776488,C01,7,0,2,1
202200021077,776490,B01,17,0,2,1
202200021077,776491,A01,17,0,2,1
202200021078,776487,B01,1,0,2,0
202200021078,776489,A01,7,0,2,1
202200021079,776484,Z01,7,0,2,0
202200021079,776486,A01,7,4,2,1
202200021080,776483,A01,7,0,0,1
202200021081,776482,A01,7,0,2,1
202200021081,776485,B01,7,0,2,1
202200021082,776480,A01,33,0,2,1
202200021082,776481,B01,7,0,2,1
202200021083,776479,A01,7,4,0,1
202200021084,776475,A01,7,0,2,1
202200021084,776477,B01,13,0,2,1
202200021085,776476,A01,7,0,2,1
202200021085,776478,B01,13,0,2,1
202200021086,776471,A01,7,3,2,2
202200021086,776473,B01,7,3,2,1
202200021086,776474,Z01,10,3,2,1
202200021087,776470,A01,50,0,2,3
202200021087,776472,Z01,7,0,2,1
202200021088,776468,A01,7,0,2,1
202200021088,776469,B01,7,0,2,1
202200021089,776466,A01,7,0,2,1
202200021089,776467,B01,33,0,2,1
202200021090,776465,A01,7,4,0,1
202200021091,776462,A01,7,0,2,1
202200021091,776463,B01,7,0,2,1
202200021091,776464,C01,10,0,9,1
202200021092,776457,A01,7,16,0,1
202200021092,776459,B01,7,0,2,1
202200021093,776455,A01,7,0,2,1
202200021093,776456,B01,7,0,2,1
202200021093,776458,C01,7,0,2,1
202200021093,776460,D01,7,0,2,1
202200021093,776461,E01,7,0,2,1
202200021094,776452,A01,10,0,2,1
202200021094,776453,C01,10,0,2,1
202200021094,776454,B01,7,0,2,1
202200021095,776449,A01,10,0,2,1
202200021095,776451,B01,2,0,2,3
202200021096,776448,B01,7,0,2,2
202200021096,776450,A01,7,0,2,1
202200021097,776445,A01,33,0,2,1
202200021097,776447,Z01,0,0,2,0
202200021098,776444,B01,2,0,2,1
202200021098,776446,A01,13,0,2,1
202200021099,776442,A01,7,0,2,1
202200021099,776443,B01,7,0,2,1
202200021100,776438,A01,7,0,2,1
202200021100,776440,B01,7,0,2,1
202200021101,776439,B01,7,0,2,1
202200021101,776441,A01,99,0,2,1
202200021102,776435,A01,7,0,2,1
202200021102,776436,B01,7,0,0,1
202200021103,776434,A01,33,0,2,1
202200021103,776437,B01,7,0,2,1
202200021104,776433,A01,7,1,0,1
202200021105,776431,B01,7,0,2,1
202200021105,776432,A01,3,13,0,3
202200021106,776429,A01,30,0,2,1
202200021106,776430,B01,7,0,2,1
202200021107,776427,B01,32,0,2,1
202200021107,776428,A01,7,0,9,1
202200021108,776426,A01,7,7,0,-1
202200021109,776425,A01,7,17,0,1
202200021110,776424,A01,7,2,1,1
202200021111,776423,A01,2,0,0,1
202200021112,776421,A01,7,2,0,1
202200021113,776420,A01,7,0,2,1
202200021113,776422,B01,7,0,2,1
202200021114,776417,A01,7,0,2,1
202200021114,776419,B01,7,0,2,1
202200021115,776416,A01,10,0,2,1
202200021115,776418,B01,2,0,2,1
202200021116,776414,A01,7,0,2,1
202200021116,776415,B01,50,0,2,3
202200021117,776412,A01,30,1,0,1
202200021118,776413,A01,7,0,1,1
202200021119,776410,Z01,7,0,2,1
202200021119,776411,A01,7,0,2,1
202200021120,776409,A01,30,0,0,1
202200021121,776407,A01,2,1,2,1
202200021122,776406,A01,7,0,2,1
202200021122,776408,B01,7,0,2,1
202200021123,776404,A01,31,0,2,1
202200021123,776405,B01,14,0,2,1
202200021124,776403,A01,30,0,1,1
202200021125,776400,A01,30,0,2,3
202200021125,776401,Z01,30,0,2,-1
202200021126,776399,A01,30,0,2,1
202200021126,776402,B01,30,0,2,1
202200021127,776398,A01,7,8,0,3
202200021128,776396,A01,7,0,2,1
202200021128,776397,B01,30,0,2,1
202200021129,776394,A01,30,1,0,1
202200021129,776395,B01,7,0,2,1
202200021130,776390,A01,33,0,2,1
202200021130,776393,B01,7,0,2,1
202200021131,776388,A01,7,1,2,1
202200021131,776389,B01,10,0,2,1
202200021131,776391,C01,7,0,2,2
202200021131,776392,D01,7,0,2,1
202200021132,776386,B01,32,0,2,1
202200021132,776387,A01,7,0,2,1
202200021133,776383,C01,10,0,2,1
202200021133,776384,B01,7,0,2,2
202200021133,776385,A01,7,0,2,1
202200021134,776379,A01,7,0,1,1
202200021135,776380,A01,7,0,2,1
202200021135,776381,B01,7,0,2,1
202200021135,776382,C01,7,0,0,1
202200021136,776377,A01,37,0,1,1
202200021137,776372,A01,32,0,2,1
202200021137,776374,B01,7,0,2,1
202200021138,776371,Z01,50,0,2,3
202200021138,776373,A01,33,0,2,1
202200021139,776370,A01,33,0,0,1
202200021140,776369,Z01,10,0,1,1
202200021141,776365,A01,7,0,2,1
202200021141,776366,B01,7,0,2,1
202200021142,776367,B01,50,0,2,3
202200021142,776368,A01,1,0,2,5
202200021143,776363,A01,7,0,2,1
202200021143,776364,B01,50,1,0,3
202200021144,776361,A01,7,0,2,1
202200021144,776362,B01,7,0,2,1
202200021145,776358,A01,7,0,2,2
202200021145,776360,B01,7,0,2,1
202200021146,776357,B01,33,0,2,1
202200021146,776359,A01,7,0,2,1
202200021147,776355,A01,30,0,2,1
202200021147,776356,B01,7,0,2,2
202200021148,776353,B01,7,0,2,1
202200021148,776354,A01,99,0,2,1
202200021149,776352,A01,1,0,1,5
202200021150,776351,A01,7,0,2,1
202200021151,776348,A01,43,0,2,1
202200021151,776349,C01,7,0,2,1
202200021151,776350,B01,7,0,2,1
202200021152,776347,Z01,7,0,1,1
202200021153,776344,A01,7,0,2,0
202200021153,776345,B01,34,0,2,1
202200021153,776346,C01,7,0,2,1
202200021154,776342,A01,30,0,0,1
202200021155,776341,A01,7,0,2,1
202200021155,776343,B01,33,0,2,1
202200021156,776340,A01,33,1,0,1
202200021157,776337,A01,33,0,2,1
202200021157,776338,B01,7,0,2,1
202200021158,776336,A01,7,0,2,1
202200021158,776339,B01,7,0,2,0
202200021159,776334,A01,7,0,2,1
202200021159,776335,B01,21,0,0,1
202200021160,776332,B01,7,1,0,1
202200021160,776333,A01,7,0,2,1
202200021161,776331,A01,7,6,0,1
202200021162,776328,A01,10,0,2,1
202200021162,776329,B01,33,0,2,1
202200021163,776327,A01,2,0,2,1
202200021163,776330,B01,7,0,9,1
202200021164,776326,A01,7,14,0,1
202200021165,776325,A01,10,0,1,1
202200021166,776324,A01,2,1,1,1
202200021167,776322,B01,7,0,2,1
202200021167,776323,A01,7,6,2,1
202200021168,776321,A01,7,7,0,1
202200021169,776320,A01,30,15,0,1
202200021170,776319,A01,7,0,5,1
202200021171,776317,A01,7,6,0,1
202200021172,776316,A01,31,5,0,1
202200021173,776315,B01,30,0,2,1
202200021173,776318,A01,7,0,2,0
202200021174,776313,A01,33,0,2,1
202200021174,776314,B01,3,0,2,1
202200021175,776311,A01,33,0,2,1
202200021175,776312,B01,7,0,2,1
202200021176,776310,A01,10,0,1,1
202200021177,776308,A01,2,0,2,1
202200021177,776309,B01,10,0,2,1
202200021178,776306,B01,1,0,2,5
202200021178,776307,A01,7,0,2,1
202200021179,776305,A01,7,6,0,1
202200021180,776304,A01,7,0,0,1
202200021181,776302,A01,7,0,1,1
202200021182,776301,B01,1,0,2,5
202200021182,776303,A01,33,8,2,1
202200021183,776298,A01,7,0,2,1
202200021183,776299,B01,1,0,2,5
202200021184,776297,B01,10,0,2,0
202200021184,776300,A01,7,0,2,1
202200021185,776296,A01,7,8,0,1
202200021186,776295,A01,7,0,1,1
202200021187,776294,A01,30,3,0,1
202200021188,776293,A01,31,0,0,1
202200021189,776289,C01,10,0,0,1
202200021189,776291,B01,7,0,0,2
202200021189,776292,A01,7,0,2,1
202200021190,776290,A01,32,0,1,1
202200021191,776287,A01,7,0,1,1
202200021192,776284,B01,7,9,2,1
202200021192,776288,A01,7,0,2,1
202200021193,776285,B01,1,0,2,5
202200021193,776286,A01,14,0,2,1
202200021194,776282,B01,7,0,2,1
202200021194,776283,A01,7,0,2,1
202200021195,776280,B01,33,0,2,1
202200021195,776281,A01,7,0,2,1
202200021196,776279,Z01,50,0,1,3
202200021197,776277,B01,7,0,2,2
202200021197,776278,A01,31,0,2,1
202200021198,776275,A01,31,0,2,1
202200021198,776276,Z01,7,0,2,0
202200021199,776273,B01,30,0,2,1
202200021199,776274,A01,30,0,2,1
202200021200,776272,A01,7,0,1,1
202200021201,776270,A01,7,0,1,1
202200021202,776269,A01,7,0,2,1
202200021202,776271,B01,7,0,2,1
202200021203,776266,B01,32,0,2,1
202200021203,776268,A01,10,0,2,1
202200021204,776265,B01,33,0,2,1
202200021204,776267,A01,7,0,2,1
202200021205,776264,Z01,7,0,9,0
202200021206,776262,A01,14,0,2,0
202200021206,776263,B01,7,0,2,1
202200021207,776259,A01,38,9,2,1
202200021207,776261,B01,37,9,0,1
202200021208,776258,B01,1,0,2,5
202200021208,776260,A01,7,0,2,1
202200021209,776257,A01,7,0,1,1
202200021210,776256,A01,7,6,0,2
202200021211,776253,A01,7,0,2,1
202200021211,776255,B01,31,0,2,1
202200021212,776254,A01,7,0,0,1
202200021213,776251,A01,7,0,2,1
202200021213,776252,B01,33,0,2,1
202200021214,776249,B01,1,0,2,5
202200021214,776250,A01,37,0,9,2
202200021215,776247,A01,7,2,0,2
202200021216,776246,A01,7,0,2,1
202200021216,776248,B01,50,0,2,3
202200021217,776245,A01,50,0,0,3
202200021218,776243,A01,7,0,2,1
202200021218,776244,B01,7,0,2,1
202200021219,776242,A01,7,8,0,1
202200021220,776240,A01,7,0,1,1
202200021221,776241,A01,3,6,0,1
202200021222,776238,A01,7,8,0,1
202200021223,776237,A01,7,0,2,1
202200021223,776239,B01,60,0,2,5
202200021224,776235,B01,15,0,0,1
202200021224,776236,A01,10,0,2,1
202200021225,776233,B01,7,0,2,1
202200021225,776234,A01,30,0,2,1
202200021226,776231,A01,7,0,9,1
202200021226,776232,B01,1,0,0,5
202200021227,776229,B01,30,1,0,1
202200021227,776230,A01,7,1,0,1
202200021228,776228,A01,2,16,0,1
202200021229,776227,A01,14,0,1,1
202200021230,776224,A01,14,0,2,1
202200021230,776226,B01,31,0,2,1
202200021231,776223,A01,7,0,2,1
202200021231,776225,B01,7,0,2,1
202200021232,776219,A01,7,0,2,1
202200021232,776222,B01,1,0,2,5
202200021233,776220,B01,33,0,2,1
202200021233,776221,A01,33,0,2,1
202200021234,776217,A01,7,0,2,1
202200021234,776218,B01,31,0,2,1
202200021235,776216,A01,7,0,1,1
202200021236,776213,A01,7,0,9,1
202200021236,776215,B01,1,0,2,5
202200021237,776212,A01,7,0,2,1
202200021237,776214,B01,7,0,2,1
202200021238,776209,B01,33,1,2,1
202200021238,776211,A01,7,0,2,1
202200021239,776208,B01,7,0,2,1
202200021239,776210,A01,33,8,2,1
202200021240,776207,A01,7,0,1,1
202200021241,776206,A01,7,0,1,1
202200021242,776205,A01,2,0,0,1
202200021243,776203,B01,7,0,2,1
202200021243,776204,A01,33,0,2,1
202200021244,776200,C01,10,0,2,1
202200021244,776201,B01,10,0,2,1
202200021244,776202,A01,7,0,2,1
202200021245,776198,A01,7,0,0,1
202200021246,776197,A01,7,0,2,1
202200021246,776199,B01,7,0,2,2
202200021247,776194,A01,15,3,0,1
202200021248,776195,B01,7,0,2,1
202200021248,776196,A01,1,0,2,5
202200021249,776192,A01,33,3,0,1
202200021250,776193,A01,33,2,0,1
202200021251,776191,A01,31,13,0,1
202200021252,776188,B01,1,0,2,5
202200021252,776190,A01,7,0,2,1
202200021253,776187,A01,7,0,2,1
202200021253,776189,B01,33,0,0,1
202200021254,776186,A01,1,0,0,5
202200021255,776184,B01,37,0,2,1
202200021255,776185,A01,30,0,2,1
202200021256,776183,A01,7,2,0,3
202200021257,776181,A01,7,16,0,1
202200021258,776180,B01,7,0,2,1
202200021258,776182,A01,50,0,2,3
202200021259,776179,A01,33,13,0,1
202200021260,776177,A01,7,0,2,1
202200021260,776178,B01,33,0,2,1
202200021261,776176,A01,7,6,0,1
202200021262,776173,B01,7,0,0,1
202200021262,776175,A01,37,0,2,1
202200021263,776172,A01,1,0,2,5
202200021263,776174,B01,33,0,9,1
202200021264,776171,A01,7,0,0,1
202200021265,776169,B01,7,0,2,1
202200021265,776170,A01,32,0,2,1
202200021266,776167,A01,33,0,0,1
202200021267,776165,A01,33,0,0,1
202200021268,776164,A01,7,1,0,1
202200021269,776161,B01,33,0,2,1
202200021269,776162,A01,7,0,2,2
202200021270,776160,A01,7,0,2,1
202200021270,776163,B01,7,0,2,1
202200021271,776159,A01,1,0,1,5
202200021272,776158,A01,31,13,0,1
202200021273,776156,A01,33,15,0,1
202200021274,776155,B01,2,0,2,1
202200021274,776157,A01,7,0,2,1
202200021275,776153,A01,7,0,2,1
202200021275,776154,B01,7,0,2,1
202200021276,776151,B01,7,0,2,1
202200021276,776152,A01,33,0,2,1
202200021277,776149,A01,7,2,0,1
202200021278,776148,A01,7,0,0,3
202200021278,776150,B01,7,0,2,1
202200021279,776147,A01,7,0,1,1
202200021280,776145,B01,33,0,0,1
202200021280,776146,A01,7,0,2,1
202200021281,776141,B01,99,0,2,5
202200021281,776142,A01,7,0,1,1
202200021282,776139,B01,2,0,2,1
202200021282,776140,A01,7,0,2,1
202200021283,776138,A01,3,0,1,1
202200021284,776136,B01,33,0,2,1
202200021284,776137,A01,7,0,2,1
202200021285,776135,A01,33,5,0,1
202200021286,776133,A01,33,0,0,1
202200021286,776134,B01,7,0,0,1
202200021287,776131,A01,1,0,2,5
202200021287,776132,B01,7,0,9,1
202200021288,776127,B01,7,0,2,1
202200021288,776128,A01,33,15,2,1
202200021289,776125,A01,31,0,2,1
202200021289,776126,B01,21,0,2,1
202200021290,776123,A01,7,0,0,1
202200021290,776124,B01,33,0,2,1
202200021291,776122,A01,7,0,0,1
202200021292,776121,A01,7,2,0,1
202200021293,776120,A01,7,0,1,1
202200021294,776119,A01,2,11,0,1
202200021295,776117,B01,31,0,0,1
202200021295,776118,A01,7,0,0,1
202200021296,776115,A01,7,0,2,1
202200021296,776116,B01,7,0,2,1
202200021297,776113,B01,7,0,2,1
202200021297,776114,A01,2,0,2,1
202200021298,776111,A01,7,0,2,1
202200021298,776112,B01,7,0,2,1
202200021299,776110,A01,31,2,0,3
202200021300,776109,A01,7,2,0,1
202200021301,776108,A01,7,3,0,1
202200021302,776107,A01,7,13,0,1
202200021303,776105,B01,20,0,0,1
202200021303,776106,A01,10,0,2,1
202200021304,776101,B01,7,12,2,1
202200021304,776103,A01,7,0,2,1
202200021305,776099,B01,21,0,2,1
202200021305,776100,A01,7,0,2,1
202200021306,776098,A01,14,13,0,1
202200021307,776094,B01,33,0,2,1
202200021307,776095,A01,7,0,2,1
202200021308,776092,A01,7,0,2,1
202200021308,776093,B01,7,0,2,1
202200021308,776096,C01,7,0,0,1
202200021308,776097,D01,7,0,2,1
202200021309,776089,B01,10,0,2,1
202200021309,776091,A01,7,3,2,1
202200021310,776087,B01,7,0,2,1
